,tt,type,ru,,
,Математик исбатлау ,nonetype,Математічне доказательство,,
,Математик исбатлау ,nonetype,математическое доказательство,,
,Метр ,noun,метр,,
,Метр ,noun masculine,метр,,
,Метр ,nonetype,Метер,,
,Метр ,nonetype,метер,,
,мәгълүмат тихналугияләре ,nonetype,информационные технологии,,
,мәгълүмат тихналугияләре ,nonetype,Інформачна технолоґія,,
,Фотосинтез ,nonetype,Фотосінтеза,,
,Фотосинтез ,nonetype,фотосінтеза,,
,Фотосинтез ,noun,фотосинтез,,
,Фотосинтез ,noun masculine,фотосинтез,,
,Имән ,noun,дуб,,
,Имән ,noun masculine,дуб,,
,Венерик авырулар ,nonetype,заболевание, передающиеся половым путём,,
,Шикәр авыруы ,nonetype,сахарный диабет,,
,Шикәр авыруы ,nonetype,Цукрёвый діабет,,
,Архитектура ,nonetype,Архітектура,,
,Архитектура ,nonetype,архітектура,,
,Архитектура ,noun,архитектура,,
,Архитектура ,noun feminine,архитектура,,
,Архитектура ,nonetype,Arhitecturâ,,
,Чәчәк ,nonetype,натуральная оспа,,
,Чәчәк ,noun masculine,цветок,,
,Чәчәк ,noun p,цветы,,
,Танк ,nonetype,Танк,,
,Термотөш реакциясе ,nonetype,термоядерная реакция,,
,сөтөсте ,nonetype,Tearâ,,
,Танк ,noun masculine,танк,,
,Танк ,noun masculine,танк,,
,сөтөсте ,noun,сливки,,
,алгы пыяла ,nonetype,лобовое стекло,,
,Доллар ,noun,доллар,,
,Доллар ,noun masculine,доллар,,
,югары дәрәҗәле домен ,nonetype,домен верхнего уровня,,
,Рыбалка ,nonetype,рыбная ловля,,
,Рыбалка ,noun feminine,рыбалка,,
,Рыбалка ,feminine,рыбная ловля,,
,Тирмә ,nonetype,Юрта,,
,Тирмә ,noun feminine,юрта,,
,айранумия ,nonetype,Аэрономия,,
,Балигъ булу яше ,noun,совершеннолетие,,
,Евклид фәзасы ,nonetype,евклидово пространство,,
,Төшсезләр ,nonetype,прокариоты,,
,литси ,noun,лицей,,
,кемлекнең диссатсиятив бозылышы ,nonetype,диссоциативное расстройство идентичности,,
,Информатика ,noun,информатика,,
,Смартфон ,masculine,смартфон,,
,Смартфон ,masculine,смартфон,,
,Информатика ,nonetype,Інформатіка,,
,Информатика ,nonetype,informaticã,,
,Kirmän ,nonetype,Țitati,,
,Дәүләт гимны ,nonetype,государственный гимн,,
,Дәүләт гимны ,noun masculine,государственный гимн,,
,Kirmän ,nonetype,за́мок,,
,тел гаиләсе ,noun,языковая семья,,
,Дәүләт гимны ,nonetype,Народна гімна,,
,тел гаиләсе ,nonetype,Языкова родина,,
,Сумкалылар ,nonetype,сумчатые,,
,Сумкалылар ,nonetype,сумчатые,,
,Электростатика ,nonetype,электростатика,,
,Кулон ,noun masculine,кулон,,
,Кулон ,noun masculine,кулон,,
,Cirneñ yasalma iärçene ,nonetype,искусственный спутник Земли,,
,Электр каршылыгы ,nonetype,электрическое сопротивление,,
,Гәрәбә ,nonetype,Янтарь,,
,Корыхтан ,nonetype,Турухтан,,
,Корыхтан ,nonetype,Турухтан,,
,Бытбылдык ,masculine,обыкновенный перепел,,
,сценарист ,noun,сценарист,,
,һөнәр ,nonetype,Професія,,
,Ирекле төшү тизләнеше ,nonetype,ускорение свободного падения,,
,Mäcüsilek ,noun,язычество,,
,Mäcüsilek ,noun neuter,язычество,,
,Спорт төре ,nonetype,вид спорта,,
,фатуграф ,noun masculine,фотограф,,
,Бокс ,noun masculine,бокс,,
,Бокс ,noun masculine,бокс,,
,карсынума ,nonetype,карцинома,,
,атланмай ,nonetype,Umtu,,
,атланмай ,noun,сливочное масло,,
,дин белеме ,nonetype,религиоведение,,
,күзаллау ,noun,воображение,,
,Компас ,noun masculine,компас,,
,Компас ,noun masculine,компас,,
,Сабын ,noun verb,мыло,,
,Сабын ,noun neuter,мыло,,
,Зат ,noun,сущность,,
,Зат ,noun,существо,,
,Биография ,noun,биография,,
,Теркәгеч ,noun,союз,,
,Җәйге вакыт ,nonetype,летнее время,,
,фахишәлек ,noun,проституция,,
,чучка гериппы ,nonetype,свиной грипп,,
,махау авыруы ,nonetype,лепра,,
,Эпос ,noun,эпос,,
,Эпос ,noun masculine,эпос,,
,Глюкоза ,noun,глюкоза,,
,Глюкоза ,noun feminine,глюкоза,,
,астрафизикы ,noun,астрофизика,,
,аутизем ,noun masculine,аутизм,,
,калкансыман яны бизе рагы ,nonetype,Рак паращитовидной железы,,
,Котып балкышы ,noun neuter,полярное сияние,,
,Котып балкышы ,noun neuter,полярное сияние,,
,Тропосфера ,noun,тропосфера,,
,Эпителий ,nonetype,Эпителий,,
,Моль ,noun adjective feminine,моль,,
,Моль ,noun masculine,моль,,
,Кулчатыр ,noun,зонт,,
,Кулчатыр ,noun masculine,зонт,,
,Кулчатыр ,noun masculine,зонтик,,
,Yoldızara moxit ,nonetype,межзвёздная среда,,
,Метонимия ,nonetype,Метонимия,,
,Метонимия ,noun feminine,метонимия,,
,картаграфия ,noun,картография,,
,Биосфера ,nonetype,Биосфера,,
,Биосфера ,noun feminine,биосфера,,
,Näft ,noun neuter,масло,,
,Сөлекләр ,nonetype,Пиявки,,
,Сөлекләр ,noun,пиявки,,
,Бозон ,noun,бозон,,
,Патша ,noun,царь,,
,Патша ,noun masculine,царь,,
,Патша ,noun masculine,император,,
,Патша ,noun masculine,король,,
,Патша ,noun masculine,падишах,,
,Патша ,nonetype,Царь,,
,Öräk ,nonetype,Stihio,,
,Көрән ,nonetype,коричневый цвет,,
,Көрән ,adjective,коричневый,,
,Көрән ,adjective,бурый,,
,Көрән ,adjective masculine,гнедой,,
,Көрән ,adjective,карий,,
,Көрән ,adjective masculine,каштановый,,
,Көрән ,adjective,кофейный,,
,Ярымтаркалу периоды ,nonetype,период полураспада,,
,сыйрк ,nonetype,Ціркус,,
,җенсият ,nonetype,гендер,,
,сыйрк ,noun,цирк,,
,Мәет ,noun masculine,труп,,
,Мәет ,noun masculine,труп,,
,Мәет ,noun masculine,мертвец,,
,Мәет ,adjective,мертвый,,
,Мәет ,masculine,мертвяк,,
,Мәет ,neuter,мёртвое тело,,
,Мәет ,adjective masculine,мёртвый,,
,Мәет ,noun feminine,падаль,,
,Мәет ,noun masculine,покойник,,
,Ерткыч кошлар ,nonetype,хищные птицы,,
,Мәет ,nonetype,Murtâciuni,,
,Мәет ,feminine,cuhmã,,
,Мәет ,neuter,lesh,,
,Мәет ,feminine,murtãciuni,,
,Мәет ,feminine,mãrshi,,
,Мәет ,feminine,psutimi,,
,Harmonika ,nonetype,губная гармоника,,
,Harmonika ,noun feminine,губная гармоника,,
,Христиан бәйрәмнәре ,nonetype,Христианские праздники,,
,Tamojnya salımnarı ,nonetype,Таможенные пошлины,,
,Harmonika ,nonetype,Muzichii,,
,Йорт хезмәтчесе ,noun,прислуга,,
,янарал-капитан ,nonetype,генерал-капитан,,
,милли бәйрәм ,nonetype,национальный праздник,,
,Liktor ,nonetype,Ликтор,,
,Нәфис гимнастика ,nonetype,художественная гимнастика,,
,Üzäk bank ,nonetype,центральный банк,,
,устияартруз ,nonetype,Остеоартроз,,
,күскүс ,nonetype,Кускус,,
,Çığarılma finans qoralı ,nonetype,Производный финансовый инструмент,,
,Кызамык ,nonetype,Корь,,
,Qızıl taypılma ,noun,красное смещение,,
,Динамит ,nonetype,Динамит,,
,Кара тилгән ,nonetype,Коршун чорный,,
,Терлекчелек ,noun,животноводство,,
,Авышлык ,nonetype,Склонение,,
,Авышлык ,noun neuter,склонение,,
,Гривна ,nonetype,украинская гривна,,
,Электр гитарасы ,nonetype,электрогитара,,
,Кара тилгән ,nonetype,Чёрный коршун,,
,Антиматдә ,noun,антивещество,,
,Ымлыклар ,noun,междометие,,
,Аерылышу ,noun,развод,,
,Аерылышу ,verb,расторгать,,
,Аерылышу ,verb,разводиться,,
,Аң ,noun,интеллект,,
,Аң ,noun,сознание,,
,Аң ,noun neuter,сознание,,
,Чаң ,noun masculine,колокол,,
,Чаң ,noun u043au043eu0301u043bu043eu043au043eu043b,колокол,,
,Чаң ,noun masculine,колокольчик,,
,Дистиллирлау ,feminine,дистилляция,,
,Альдегидлар ,noun,альдегиды,,
,Nuklon ,noun,нуклон,,
,Алынма ,nonetype,заимствованное слово,,
,Adron ,noun,адрон,,
,Чагыштырма электр каршылыгы ,nonetype,удельное электрическое сопротивление,,
,Фикер ,noun,суждение,,
,Фикер ,noun neuter,мнение,,
,Фикер ,noun masculine,комментарий,,
,Фикер ,noun feminine,мысль,,
,Фикер ,noun neuter,примечание,,
,эслүдәләр ,noun,слюды,,
,мастасытуз ,nonetype,Мастоцитоз,,
,Тәгълимат ,noun,доктрина,,
,Тәгълимат ,noun feminine,доктрина,,
,Тәгълимат ,noun neuter,учение,,
,пыралитарият диктатурысы ,nonetype,диктатура пролетариата,,
,диңгезгә чыгышлары булмаган дәүләтләр ,nonetype,не имеющие выхода к морю государства,,
,Кер юу машинасы ,nonetype,Стиральная машина,,
,Микродулкынлы пич ,nonetype,Микроволновая печь,,
,тавыш рижиссүре ,nonetype,звукорежиссёр,,
,Түләмә ,nonetype,Сибирская язва,,
,Фармакология ,noun,фармакология,,
,Губернатор ,noun,губернатор,,
,Губернатор ,noun masculine,губернатор,,
,Dirijabl ,noun masculine,дирижабль,,
,Этнография ,nonetype,Етноґрафія,,
,Этнография ,noun,этнография,,
,Этнография ,noun,этнография,,
,Тайфун ,noun masculine,тайфун,,
